Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Week,Last_Week_Sales,Rolling_4W_Avg,Actual_Sales,Predicted_Sales,Date
4,0,80.14,3.747,131.136,4.308,5,18,2064065.66,2195977.5175,2196968.33,2174168.7722666664,2012-05-04
8,0,75.33,3.638,225.8786088,5.401,8,35,936373.65,915202.315,976137.73,916796.178266667,2012-08-31
21,0,81.67,2.642,210.7657317,8.099,7,27,711470.8,762682.3474999999,714677.47,721293.035183333,2010-07-09
44,0,34.8,2.934,127.4404839,7.224,1,3,292859.36,297053.77249999996,276157.8,300084.46105833317,2011-01-21
6,0,83.89,2.637,212.9813843,7.092,6,24,1685652.35,1679860.385,1677248.24,1677854.6752666668,2010-06-18
6,0,75.27,3.81,217.1847255,6.855,4,17,1639358.93,1520506.68,1479249.9,1519179.4824000006,2011-04-29
9,0,91.52,3.684,219.1349201,6.404,8,31,471449.98,502929.27249999996,554879.67,492449.068375,2011-08-05
25,0,67.18,3.985,208.556714,7.287,5,21,677971.33,667861.5075000001,718373.94,698115.87745,2011-05-27
38,0,91.61,4.014,130.7929,11.627,6,25,430222.07,434180.53500000003,405938.35,407314.899475,2012-06-22
33,0,60.91,3.882,130.6457931,7.603,3,9,242526.7,261867.89500000002,248051.53,258123.1544833334,2012-03-02
37,0,77.34,2.826,209.3922937,8.464,5,20,505196.08,523325.36500000005,510494.7,512726.626275,2010-05-21
11,0,74.19,3.891,224.9393405,6.664,4,14,1300104.03,1363991.17,1596325.01,1396046.5097333333,2012-04-06
20,0,35.47,3.046,204.8249189,7.484,12,48,2811634.04,2322193.7175000003,2416051.17,2282132.6756666657,2010-12-03
33,0,91.11,3.935,129.0432,8.687,6,24,258427.39,245135.6325,238172.66,245503.72617500008,2011-06-17
23,0,56.67,4.101,134.6803871,4.781,5,20,1254914.87,1308861.16,1337617.55,1308866.4330666668,2011-05-20
40,0,71.79,2.784,132.5825806,5.326,7,29,959229.09,1011365.9525,922341.82,978577.7357166668,2010-07-23
21,0,69.79,3.274,217.0048261,7.441,10,41,663452.46,662715.5175000001,671379.44,677754.4414666665,2011-10-14
29,0,57.58,3.917,138.7281613,9.151,10,43,516909.24,510238.3175,534970.68,520654.4140999999,2012-10-26
29,0,41.42,3.6,133.7361429,10.256,3,10,536031.67,528152.2025,493430.45,517665.3160000001,2011-03-11
21,0,68.36,3.907,215.3834778,7.931,5,20,754236.7,764421.9475,744836.56,734187.7178666667,2011-05-20
28,0,84.83,4.103,130.8896774,11.627,6,23,1245480.95,1218645.2475,1440687.69,1276019.2636333331,2012-06-08
8,0,60.18,2.719,214.164218,6.29,4,13,772539.12,838572.5575000001,914500.91,853524.8316333332,2010-04-02
28,0,78.72,3.981,129.0357097,13.736,6,23,1403779.25,1242105.46,1339972.83,1277368.7908333337,2011-06-10
1,0,84.11,2.637,211.4537719,7.808,6,24,1542561.09,1497454.455,1503284.06,1499938.0588,2010-06-18
41,0,37.21,3.095,196.5458309,6.589,1,1,1264014.16,1689691.6524999999,1208191.61,1223215.0902666668,2012-01-06
33,0,62.2,3.963,130.7413793,7.603,3,10,248051.53,259857.9475,287346.29,265256.897775,2012-03-09
15,0,51.67,3.757,136.5017742,7.866,10,42,537300.94,545809.4975,603318.89,535764.6052999999,2011-10-21
32,0,64.05,3.659,198.1267184,7.872,9,37,1126685.95,1211195.175,1156377.47,1179561.3991,2012-09-14
21,0,48.63,2.869,211.0645458,8.163,12,50,943891.64,943754.9675,1147556.83,1096782.6351666667,2010-12-17
12,0,58.18,3.161,126.6072,14.313,11,46,942475.24,921336.0275000001,894493.7,941720.1214500002,2010-11-19
44,0,16.94,2.891,127.1917742,7.224,1,1,241937.11,290983.745,288320.38,295384.2257416666,2011-01-07
10,0,78.47,3.966,130.9776667,7.17,9,37,1708283.28,1737837.5924999998,1640168.99,1727656.7173000001,2012-09-14
17,0,69.96,2.797,126.1069032,6.697,7,30,893504.87,891471.8925000001,833517.19,888916.6605833336,2010-07-30
12,0,48.45,3.53,128.13,14.021,2,8,1128485.1,1033523.4750000001,1046203.72,1058671.410933333,2011-02-25
39,0,83.59,3.699,214.0162805,8.3,6,22,1406124.14,1368993.7475,1541745.59,1423888.5795999994,2011-06-03
42,0,95.36,3.842,129.0894,8.257,7,26,501780.66,552566.9,506343.83,544773.1071666663,2011-07-01
28,0,53.35,3.43,127.99525,14.021,2,7,1397301.38,1292431.875,1514828.82,1427485.2198666665,2011-02-18
28,0,59.84,3.086,126.6034839,14.099,4,13,1245268.77,1365100.19,1441559.4,1311136.6409,2010-04-02
30,0,77.53,3.749,221.3095166,6.891,5,18,433744.83,446737.715,454477.54,446709.9732916666,2012-05-04
17,0,43.82,2.941,126.3805667,6.635,4,17,977790.83,838569.695,807798.73,845855.9569833337,2010-04-30
38,0,54.4,3.909,128.6160645,14.021,3,12,349459.95,366754.725,351541.62,366318.01500000013,2011-03-25
45,0,77.2,3.647,191.1655664,8.684,7,30,737613.65,776039.885,711671.58,734179.1409500003,2012-07-27
14,0,45.52,3.848,190.3359973,8.424,3,10,1926004.99,1974713.095,2020839.31,1947913.126933333,2012-03-09
18,1,41.97,3.536,136.4788,8.471,11,47,1056992.18,1086047.875,1624170.99,1482949.9149666675,2011-11-25
44,0,42.49,2.782,126.6066452,8.119,3,11,272190.83,274460.8675,269624.2,273310.4044583332,2010-03-19
19,0,56.11,3.055,132.8708387,8.067,10,43,1357154.71,1383722.34,1404576.48,1353533.5448333332,2010-10-29
12,0,52.5,3.701,129.8459667,12.89,12,48,1591920.42,1177399.52,1071383.1,1227339.6903000008,2011-12-02
19,0,66.25,2.942,132.4733333,8.185,6,24,1410683.94,1489074.055,1457314.39,1463111.8730333336,2010-06-18
34,0,39.89,3.541,130.5502069,9.653,2,8,1123446.51,995730.5275,950154.24,1009205.7252333332,2012-02-24
13,0,63.03,2.841,126.2791667,7.795,10,40,1765584.48,1758415.8125,1871924.07,1841255.6552333338,2010-10-08
19,0,61.64,2.972,132.4357419,8.185,6,23,1519013.49,1495732.9325,1410683.94,1477371.171899999,2010-06-11
5,0,80.57,3.346,222.3900046,5.801,6,25,327383.64,342737.6275,325041.68,335383.3782583335,2012-06-22
5,0,71.1,2.603,212.2269463,6.768,10,39,293131.58,301505.3275,283178.12,298611.67444166675,2010-10-01
14,0,78.65,3.722,191.1626135,8.684,8,32,1656886.46,1558518.4075,1648570.03,1531714.7976999998,2012-08-10
17,0,60.99,3.668,129.0663,6.774,6,25,894686.67,890738.5625,920719.98,895428.5536833331,2011-06-24
24,0,58.7,4.055,138.0882667,8.983,5,19,1306551.71,1248831.1575,1355391.79,1274279.6958666667,2012-05-11
10,0,43.43,3.287,127.1917742,8.744,1,1,1707298.14,2669948.2224999997,1714309.9,1730108.7765333336,2011-01-07
10,0,75.93,3.917,128.9553,8.494,4,16,1781767.22,1824004.9949999999,2004831.14,1804347.6453,2011-04-22
1,0,67.41,2.78,210.3895456,7.808,4,17,1391256.12,1499425.3025,1425100.71,1442450.0689,2010-04-30
29,0,48.62,3.03,132.9172,10.524,11,46,524450.7,519433.3575,508174.55,519621.0111083335,2010-11-19
23,1,34.95,3.07,132.8369333,5.287,11,47,1314994.32,1254734.815,2072685.05,1677411.1972999997,2010-11-26
22,0,50.62,3.571,140.4127857,7.706,11,46,1051740.29,1059808.695,1007579.44,1043059.5696000002,2011-11-18
19,0,36.22,3.796,137.0632581,7.943,2,5,1279623.26,1241374.2725,1345311.65,1367772.905633334,2012-02-03
45,0,50.02,3.0,182.8989385,8.724,11,46,765648.93,748355.53,723987.85,760667.9750500002,2010-11-19
42,0,70.27,3.698,129.7706452,7.874,10,41,649111.23,566169.6399999999,613531.11,582227.6682666667,2011-10-14
4,0,68.2,3.706,130.9776667,4.077,9,37,2125104.72,2153767.0125,2117854.6,2140796.487366667,2012-09-14
6,0,44.98,3.01,213.7143412,6.858,1,4,1261253.18,1345484.8575,1287034.7,1307734.4516333332,2011-01-28
20,0,67.32,2.809,204.6679198,7.856,6,23,2203619.35,2049138.205,2100489.79,2077561.4827999994,2010-06-11
5,0,71.17,3.617,223.7744444,5.422,10,40,310141.68,316974.505,343048.29,327683.0019583332,2012-10-05
22,0,51.04,2.895,135.8721667,8.348,4,16,1000968.67,1055888.9625,969594.47,1018159.493366667,2010-04-23
29,0,58.81,4.046,137.9230667,9.14,4,16,520493.83,544073.785,525200.59,512917.77777499997,2012-04-20
4,0,56.77,2.836,126.2898,7.896,5,18,1817273.28,1822480.8975,2000626.14,1903720.7558333338,2010-05-07
18,0,69.01,3.684,136.4195,8.89,9,39,853073.17,797815.2725,847348.08,825321.1690499997,2011-09-30
1,0,69.86,2.725,211.8612937,7.838,10,42,1459409.1,1443192.39,1345454.0,1452479.1751999997,2010-10-22
9,0,78.55,2.669,214.7765028,6.442,7,26,509263.28,532778.5725,528832.54,501125.4521749999,2010-07-02
1,0,48.27,2.976,211.4047419,7.742,1,1,1367320.01,1832229.85,1444732.28,1365707.0245333335,2011-01-07
13,0,41.72,3.616,128.9107333,7.193,4,15,1887465.04,1852923.2225,1950994.04,1918514.676066667,2011-04-15
28,0,90.84,2.949,126.1119032,14.099,6,23,1543678.02,1296022.1775,1348995.17,1276281.2251999998,2010-06-11
45,0,45.65,2.917,182.9463648,8.724,11,44,732859.76,731201.1325000001,764014.06,743838.9375000005,2010-11-05
41,0,41.31,2.725,189.7048215,7.363,4,13,1015196.46,1027337.3374999999,1168826.39,1066286.3320333334,2010-04-02
29,0,70.61,3.629,138.1629,9.14,6,25,552338.76,558087.4825,581854.5,561731.0588,2012-06-22
13,0,82.0,3.681,130.7562667,5.965,6,26,2094373.0,2116117.8499999996,2037663.71,2114660.933566667,2012-06-29
30,0,59.87,3.045,212.9033115,8.028,2,7,470921.24,456753.4625,417070.51,462449.19490833324,2011-02-18
34,0,81.96,3.504,129.0894,10.641,7,26,923795.04,945798.7849999999,911106.22,951012.433683333,2011-07-01
18,0,51.96,4.0,138.8336129,8.243,10,42,1074079.0,1035131.66,1048706.75,1030416.6996333334,2012-10-19
18,0,54.65,3.633,136.472,8.471,10,40,847348.08,874421.5575,1019741.1,942646.6059666667,2011-10-07
26,0,36.9,4.025,137.868,7.489,4,15,1116829.23,958285.435,889670.29,979197.3620000004,2012-04-13
1,0,67.63,3.907,215.7339202,7.682,5,20,1604775.58,1563519.34,1428218.27,1551730.7458000004,2011-05-20
38,0,83.64,4.133,130.9776667,10.926,9,37,490274.82,431118.61250000005,430944.39,440584.5989166668,2012-09-14
22,0,47.8,3.57,140.4111613,7.706,11,45,1106575.59,1032957.9524999999,1051740.29,1078919.8678000004,2011-11-11
28,0,51.72,3.674,128.26475,14.021,3,9,1311796.91,1447206.1075,1723736.91,1338147.9531,2011-03-04
24,0,66.65,3.095,132.1062,8.211,5,18,1259877.19,1292960.1375,1409705.03,1369926.6763000004,2010-05-07
29,0,65.14,2.718,132.7619333,10.409,9,38,463752.89,520020.4425,465338.41,470700.3553249999,2010-09-24
44,0,42.49,3.487,128.7199355,6.906,4,13,285031.81,286303.0425,281514.26,289226.89964166656,2011-04-01
2,0,59.33,3.297,217.6455387,7.441,11,45,1959707.9,1826891.6475,1920725.15,1930095.172666667,2011-11-11
21,0,46.54,3.112,218.9995495,7.441,12,51,1027584.51,984444.8225,1384552.17,1311856.071833333,2011-12-23
25,0,31.59,3.433,206.9153485,7.343,3,9,570816.34,615237.65,640912.18,600648.0160833336,2011-03-04
38,0,64.47,4.003,128.8238065,13.736,4,14,382098.13,360249.22,392152.3,378234.00523333345,2011-04-08
20,0,45.88,3.0,205.0992811,7.484,11,46,2187765.28,2039463.2974999999,2105058.91,2112207.382633333,2010-11-19
21,0,77.53,3.749,221.3095166,6.891,5,18,674829.58,735241.0275,697645.32,668160.1861333335,2012-05-04
2,0,45.5,2.843,211.1247993,8.163,12,49,2015781.27,2137014.6174999997,2378726.55,2374593.527233334,2010-12-10
29,0,69.49,2.857,132.3648387,10.16,6,22,577627.66,541771.9275,588017.66,558795.4605833329,2010-06-04
25,1,32.47,3.64,213.1186138,6.961,2,6,642776.4,610459.9725,658984.38,681988.7867500002,2012-02-10
30,0,42.72,3.016,211.4864691,8.028,1,3,465408.72,458367.9575,439132.62,464472.22209166654,2011-01-21
10,0,84.45,3.589,130.7012903,7.17,7,29,1765571.91,1758596.9449999998,1869967.03,1765719.9609333337,2012-07-20
45,0,53.04,3.892,185.6684673,8.521,4,16,765270.02,736903.935,813630.44,771271.0897166666,2011-04-22
28,0,50.43,3.599,130.1575161,12.187,1,1,1270036.53,1490804.75,1466046.07,1184552.0298666665,2012-01-06
13,0,25.61,3.056,130.244,6.104,1,2,1865752.78,2537980.6075,1794962.64,1829436.8294000002,2012-01-13
31,0,46.54,3.112,218.9995495,7.441,12,51,1611196.61,1622726.1575,2026176.14,2117176.2365666674,2011-12-23
9,0,74.42,3.467,219.9746423,6.404,9,38,500274.03,529091.4375,506743.78,508539.5733166666,2011-09-23
45,0,75.71,3.807,191.2284919,8.684,8,33,733037.32,727013.015,722496.93,727529.3833499998,2012-08-17
28,0,85.53,3.726,130.7012903,10.926,7,29,1179915.04,1247620.5275,1149427.48,1192461.5173333331,2012-07-20
39,0,50.25,3.016,210.6031072,8.395,1,3,1193199.39,1535793.98,1243370.74,1209904.1737666666,2011-01-21
37,0,85.56,3.417,220.6319358,6.623,8,31,514489.17,510934.38,521959.28,517062.3882250004,2012-08-03
18,0,72.97,3.701,138.2033871,8.535,7,30,1033543.56,1078395.5225,924506.26,1032859.9880833336,2012-07-27
25,0,59.21,3.889,214.5319099,7.139,5,19,696421.72,667959.27,739866.16,691844.2890500001,2012-05-11
20,0,28.58,3.231,205.7329407,7.343,2,5,1761506.68,1817672.0749999997,2351143.07,2012268.069633333,2011-02-04
21,0,89.65,2.692,211.2951413,8.099,8,32,739279.19,744019.3375,793589.18,771221.3773666667,2010-08-13
15,0,58.92,4.054,137.6552903,7.943,3,12,570611.23,554540.4,565481.88,570986.1469000002,2012-03-23
14,0,69.32,3.842,185.6719333,8.521,6,24,2132446.0,2063251.8775,2082083.34,2073333.6854666672,2011-06-17
23,0,64.76,2.815,132.5218667,5.326,7,26,1415204.88,1469195.345,1549113.18,1466920.1643000003,2010-07-02
10,0,53.59,3.398,128.13,8.744,2,8,2106934.55,1976539.4549999998,1967996.71,1959573.2153000003,2011-02-25
27,0,51.42,3.717,140.4127857,7.906,11,46,1800728.07,1705450.3025000002,1723739.44,1769791.4114333335,2011-11-18
40,0,35.1,2.805,131.784,5.892,3,10,990152.28,931424.295,899352.4,918064.5338,2010-03-12
8,0,82.21,3.648,218.4508115,6.297,6,23,929222.16,879743.7175,897309.41,908419.7573666662,2011-06-10
28,0,85.2,3.001,126.2346,14.313,10,39,1111797.21,1260270.6099999999,1203080.41,1263842.5483999993,2010-10-01
44,0,48.33,2.941,126.3805667,7.972,4,17,278287.04,275473.645,272997.65,272721.01584999997,2010-04-30
15,0,44.1,3.138,132.9172,8.067,11,46,619639.74,607831.1525,608200.81,600221.37985,2010-11-19
34,0,78.47,2.654,126.1266,9.593,6,25,941612.04,951337.3725,895800.07,949722.4827000005,2010-06-25
41,0,46.79,2.765,189.6628845,7.363,4,15,1082158.21,1068194.6875,1043388.79,1089256.307,2010-04-16
15,0,65.83,2.942,132.4733333,8.185,6,24,619337.29,668475.1925,652329.53,658813.1014666667,2010-06-18
4,0,56.99,3.521,128.7199355,5.946,4,13,1944164.32,2050978.465,1900246.47,2085396.6109333325,2011-04-01
5,0,66.9,3.353,218.0852999,6.3,10,42,286117.72,294642.38749999995,306069.18,308319.8639499998,2011-10-21
31,0,81.78,3.346,221.4411622,6.891,6,25,1431003.43,1418974.9425000001,1394065.76,1409497.7638666676,2012-06-22
30,0,86.2,2.619,211.2241759,8.099,8,34,447139.8,442650.17250000004,443810.78,443941.16736666637,2010-08-27
18,0,37.09,3.065,132.7566667,9.331,12,48,1653759.36,1217583.6975,1211026.13,1262033.1082666672,2010-12-03
12,0,64.95,3.109,126.5621,14.099,4,15,1041238.87,1001691.3300000001,957997.52,1002121.4881666669,2010-04-16
3,0,84.32,2.623,214.4176476,7.346,7,28,349214.18,362947.3075,352728.78,362490.63240000006,2010-07-16
3,0,86.15,2.619,214.8897938,7.346,8,34,351728.21,360479.1,362134.09,359020.3768750001,2010-08-27
44,0,75.59,3.553,129.1338387,6.56,7,28,295339.01,301908.3875,289201.21,298144.1151833334,2011-07-15
33,0,96.46,3.041,126.0766452,9.495,8,33,265367.51,255734.7,230519.49,245245.55543333347,2010-08-20
42,0,84.45,3.589,130.7012903,7.17,7,29,628099.08,573559.0575,530318.39,595295.3260333329,2012-07-20
37,0,85.49,2.627,210.2614925,8.36,8,31,487912.95,491879.27999999997,508576.62,508682.48350833316,2010-08-06
17,0,31.64,2.817,126.7934,6.885,12,49,926573.81,892433.7749999999,962475.55,993134.7296,2010-12-10
5,0,54.63,3.29,220.6628023,5.943,1,4,287523.98,310170.5225,295974.22,300576.6548,2012-01-27
8,0,31.62,2.983,214.7930991,6.262,1,2,873065.23,1094718.09,809646.66,815914.1943000006,2011-01-14
38,0,70.93,4.202,129.089,13.736,5,19,422186.65,373030.98,366977.79,397100.21415,2011-05-13
29,0,36.82,2.766,131.735,10.064,3,9,488417.61,524781.0225,535087.91,526576.0256500002,2010-03-05
33,0,61.12,3.125,126.8794839,9.265,12,50,253050.1,231930.17,238875.26,254295.9732833336,2010-12-17
2,1,46.98,3.409,219.9049073,7.057,2,6,1935299.94,1763175.1675,2103322.68,2097143.248833334,2012-02-10
6,0,61.33,3.297,219.5631135,6.551,11,45,1523420.38,1436827.2149999999,1536176.54,1516433.6850666665,2011-11-11
13,0,49.96,2.831,126.4912903,7.795,11,44,1887895.07,1852049.9475,1854967.66,1940326.2005666662,2010-11-05
36,0,64.54,3.619,219.5340975,7.244,3,9,313270.45,321577.98750000005,315396.72,323711.59805833315,2012-03-02
44,0,35.21,2.842,126.8794839,7.61,12,50,278253.28,283609.105,278646.35,303421.3452333333,2010-12-17
22,0,70.61,3.629,142.1606464,7.671,6,25,1061219.19,1068127.0775000001,1112449.3,1059502.6387999998,2012-06-22
19,0,68.88,3.006,132.3648387,8.185,6,22,1648882.62,1507534.5025,1519013.49,1544847.9659333332,2010-06-04
2,0,78.69,3.452,221.3877467,6.891,6,23,1910092.37,1935336.28,2010216.49,1893557.788100001,2012-06-08
22,0,51.14,2.885,135.82725,8.348,4,15,1033171.07,1047183.0675,1000968.67,1029433.2105833334,2010-04-16
4,0,63.96,2.619,126.2346,7.127,10,39,1810684.68,1878080.67,1842821.02,1856315.927366667,2010-10-01
38,0,91.04,3.701,129.2015806,13.503,8,32,437631.44,381376.7875,387844.05,404706.8701666668,2011-08-12
38,0,64.28,4.254,131.108,11.627,4,15,499267.66,437217.15249999997,435790.74,461986.29721666686,2012-04-13
37,0,59.15,3.459,212.8611313,8.395,3,10,527572.25,525421.3625,505610.4,523350.33146666654,2011-03-11
43,0,66.82,3.372,209.3692488,10.148,10,43,594625.96,595905.7150000001,572516.57,606295.520683333,2011-10-28
23,0,71.12,3.772,138.1437742,4.156,8,32,1416926.31,1376529.8824999998,1436311.76,1433060.8691000002,2012-08-10
18,0,49.66,3.991,138.0332,8.304,5,18,961186.23,1046564.7075,1050027.89,1012314.1643500003,2012-05-04
19,0,74.43,3.82,138.2033871,8.193,7,30,1317672.92,1394046.8399999999,1248915.43,1343763.4074666668,2012-07-27
12,0,94.61,3.74,129.2832581,13.503,8,34,966817.24,950497.6275000001,1017593.47,964238.4566333336,2011-08-26
43,0,67.59,3.688,213.1623524,9.575,5,19,637964.2,633733.9225,640159.04,629711.578366667,2012-05-11
22,0,72.99,3.698,142.1916279,7.753,8,31,925731.21,996712.0249999999,1007257.83,988016.6885333334,2012-08-03
40,0,29.53,3.445,136.5335161,4.42,12,50,1158708.98,1088449.385,1198670.19,1200210.7699333339,2011-12-16
30,0,54.69,3.459,213.7646401,8.028,3,10,443334.71,441003.6075,438529.81,433656.0696666666,2011-03-11
28,0,89.13,3.765,130.7196333,10.926,7,27,1129031.98,1245038.0474999999,1500863.54,1269295.863833333,2012-07-06
38,0,92.95,3.123,126.0854516,14.18,8,31,336378.38,336710.82,378574.44,355519.9866833334,2010-08-06
3,0,72.94,3.473,217.9674705,7.551,3,12,392109.51,407789.6275,380683.67,391552.60732499976,2011-03-25
18,1,32.36,3.402,136.6432581,8.471,12,52,1882393.4,1488959.1175,1010562.49,997258.3333,2011-12-30
18,0,69.75,3.815,135.4468,8.89,7,26,1056478.65,1081114.06,1087051.26,1073725.5310000002,2011-07-01
16,0,63.44,3.511,194.5092113,6.338,9,35,557312.01,567202.0575,580805.33,544462.4861666667,2011-09-02
33,0,64.6,3.054,126.6066452,10.115,3,11,312161.0,296137.3725,282235.73,297747.31163333333,2010-03-19
34,0,70.41,3.483,130.9592258,9.575,6,22,1015737.61,988785.095,977062.44,1026288.7718333337,2012-06-01
26,0,54.72,2.981,132.1062,8.512,5,18,904503.85,928569.2275,1074479.73,927790.6870166666,2010-05-07
28,0,94.61,3.74,129.2832581,13.503,8,34,1200019.74,1264296.4649999999,1166479.51,1261705.375233333,2011-08-26
23,0,69.26,2.906,132.2939355,5.435,5,21,1327424.28,1313861.5425,1571158.56,1411026.629833334,2010-05-28
5,0,78.53,2.624,212.1519404,6.496,9,38,282558.65,300352.37,293131.58,296265.4554333334,2010-09-24
23,0,67.21,3.973,134.8551613,4.781,6,22,1361945.18,1328599.6825,1562161.97,1420233.1509666666,2011-06-03
24,0,48.17,3.717,136.4666667,8.454,11,46,1425078.59,1350411.2875,1297535.69,1344840.4809333333,2011-11-18
15,0,49.09,3.042,132.0644333,8.185,4,17,643097.6,659345.6825,570791.11,649388.84135,2010-04-30
2,0,66.83,3.845,220.9991248,7.057,3,13,1790439.16,1914176.3024999998,1857480.84,1837110.1872,2012-03-30
9,0,61.26,2.795,213.9496138,6.384,4,16,485764.32,511325.3775,488683.57,491401.6164000003,2010-04-23
32,0,61.81,2.745,190.7763218,9.137,10,40,1061089.56,1050279.8525,1085483.44,1076800.5033333334,2010-10-08
42,0,83.8,3.087,126.1019355,9.199,9,35,465993.51,532390.83,524658.06,534949.9042999998,2010-09-03
13,0,43.85,3.683,128.9998667,7.193,4,17,2124316.34,1956753.515,1895583.12,2013760.6659333333,2011-04-29
34,0,65.21,2.645,126.2791667,10.21,10,40,865709.11,887733.6525,931710.67,921300.1852333335,2010-10-08
33,0,71.91,3.828,129.8051935,8.01,11,44,231319.96,249877.375,236157.12,263556.0441333333,2011-11-04
36,0,79.93,2.664,209.9398091,8.464,6,22,447050.42,472018.54,471088.88,465545.27662499994,2010-06-04
21,0,69.21,3.814,221.255812,6.891,4,17,734858.91,747733.3225,674829.58,737956.8110999998,2012-04-27
38,0,93.66,3.798,129.3259355,13.503,9,35,365672.55,388343.185,416953.51,382406.0231333332,2011-09-02
34,1,41.13,2.752,126.6692667,10.21,11,47,955766.33,958520.86,1309476.68,1461502.9249333334,2010-11-26
9,0,72.62,3.285,220.6643585,6.054,10,40,508567.04,511092.4275,553836.98,524429.5813666667,2011-10-07
22,0,61.9,3.899,142.0970115,7.671,5,20,997868.63,981458.6875,986612.02,1003350.2568833333,2012-05-18
30,0,69.03,3.891,221.1484028,6.891,4,15,461511.92,438739.0625,428784.7,442829.0047666667,2012-04-13
36,1,67.73,2.725,210.5152765,8.476,11,47,411615.71,408983.78500000003,408891.49,444179.4266333333,2010-11-26
19,0,39.06,2.938,131.784,8.35,3,10,1495844.57,1480410.1725,1467889.2,1431570.5678333323,2010-03-12
32,1,72.56,3.596,198.0950484,7.872,9,36,1183979.27,1236390.9875,1126685.95,1237011.509333333,2012-09-07
41,0,29.81,2.781,191.1430189,7.508,12,51,1627904.68,1537402.5325,2225016.73,2045148.345533333,2010-12-24
28,0,65.95,4.301,131.1930968,10.199,10,43,1143724.48,1235427.7075,1213860.61,1203823.4337,2012-10-26
19,0,72.71,2.923,132.63,8.099,8,32,1492060.89,1410664.395,1418027.08,1446178.7660666662,2010-08-13
38,1,45.64,3.148,127.0876774,14.313,12,52,369106.72,352859.615,303908.81,319233.127633333,2010-12-31
5,0,55.01,2.886,211.9573978,6.768,12,51,367801.19,388366.5525,466010.25,399119.02739999985,2010-12-24
29,0,79.22,2.806,132.5461333,10.409,7,27,581473.55,566617.665,563449.43,570728.3518166664,2010-07-09
3,0,57.72,2.771,215.2074519,7.564,11,46,386635.03,376824.5775,372545.32,403758.5772500002,2010-11-19
23,0,24.29,3.439,136.698129,4.261,1,1,1213486.95,1954058.7675,1150662.55,1116563.6727999998,2012-01-06
23,0,25.91,3.827,137.4238966,4.261,3,9,1272948.27,1314702.925,1322852.2,1276720.1623999998,2012-03-02
22,0,69.49,2.857,136.2181682,8.348,6,22,1103740.4,1027569.225,1095539.13,1064894.6344000003,2010-06-04
23,0,41.19,3.867,137.5843871,4.261,3,11,1292724.9,1313518.015,1258364.31,1323337.8078666665,2012-03-16
29,0,42.81,3.586,136.475129,9.357,11,44,515119.64,502739.3275,620735.72,506196.30831666687,2011-11-04
38,0,89.9,3.705,129.1125,13.503,7,27,387334.04,369993.25250000006,399699.17,388445.7781333333,2011-07-08
2,0,73.31,2.854,209.9984585,8.2,5,19,2042581.71,1885495.2175,1880752.36,1924456.8386999997,2010-05-14
41,1,25.3,2.742,191.0121805,7.508,11,47,1172155.28,1164053.6400000001,1866681.57,1590088.5033000004,2010-11-26
12,0,90.47,3.875,130.7562667,11.627,6,26,981386.25,1017129.6074999999,943124.74,992249.4117166665,2012-06-29
3,0,78.6,2.759,214.2037634,7.343,5,21,343763.17,372173.33999999997,350089.23,372887.22212499985,2010-05-28
4,0,52.65,2.741,126.5461613,7.127,11,45,2013115.79,1935350.985,1999794.26,1992648.863266667,2010-11-12
17,0,48.86,3.831,131.136,6.235,5,18,925916.65,977468.6425,930121.14,991645.5047333336,2012-05-04
41,0,35.04,3.527,195.4847959,6.759,11,44,1274463.02,1253605.075,1315684.86,1289367.3895333332,2011-11-04
12,0,71.74,4.468,131.1083333,10.199,10,41,979825.92,917217.3325,934917.47,948541.2642833334,2012-10-12
12,0,85.2,3.001,126.2346,14.313,10,39,851919.34,920919.8825,850936.26,883849.4608833338,2010-10-01
6,0,77.66,3.749,223.2800541,5.964,5,18,1456221.1,1592204.9949999999,1543461.12,1592244.9374666668,2012-05-04
40,0,28.6,3.638,134.0682581,4.781,4,13,834621.39,885742.9624999999,841889.08,889105.3136333333,2011-04-01
43,0,77.47,3.749,213.1125857,9.575,5,18,593138.59,638859.94,637964.2,636415.6288833336,2012-05-04
27,0,41.3,3.666,140.7048214,8.009,1,2,1535287.4,2032707.9025,1492399.13,1550257.5052666676,2012-01-13
13,0,42.15,2.842,126.6034839,8.107,4,13,1882095.98,1885639.5599999998,2142482.14,1924024.1703666658,2010-04-02
13,0,52.4,3.77,129.089,7.193,5,19,1986380.4,1989318.475,1958823.56,1945060.9172333342,2011-05-13
6,0,70.5,3.63,223.3511928,5.964,5,20,1517075.67,1493207.7825,1513635.64,1528063.7095333333,2012-05-18
24,1,41.92,3.186,132.8369333,8.275,11,47,1277150.6,1280077.89,1779276.51,1791338.7559999987,2010-11-26
15,0,65.07,2.885,132.6932258,8.099,8,34,637090.44,629600.705,649791.15,623670.0497166666,2010-08-27
7,0,35.86,2.62,189.6695049,9.014,3,9,496083.24,505918.535,491419.55,507073.98700833344,2010-03-05
9,0,85.8,3.554,219.2556109,6.404,8,33,520284.79,509516.09500000003,540819.44,524201.5643666667,2011-08-19
31,0,59.52,3.288,213.4775305,8.028,3,9,1365678.22,1471794.7274999998,1412721.18,1403443.873033333,2011-03-04
